Team,Conf,record,AdjOE,oe Rank,AdjDE,de Rank,Barthag,rank.1,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,Fun Rk,AdjTempo
Kennesaw St.,ASun,10-20,93.74448737492968,299,108.91518498385662,287,0.1512332741382965,308,10,20,7,9,7-9,0.308232523459323,0.3705603445229062,0.2536956800286875,0.308232523459323,0.3705603445229062,0.2536956800286875,0.9190143476050668,0.8753470646240208,97.22946041871477,105.17973022505602,97.22946041871477,105.17973022505602,93.22069958400915,105.7021678586972,85.06032626691754,104.30241845434963,0.0874449490129646,2,-0.0444385942336965,1104.0,1132.0,1145.4375,0.9638238664265836,0.988268674633055,0,0.4375,-16.348776513726417,311,258,68.77620251849555
Fairleigh Dickinson,NEC,8-20,98.4392349163123,228,114.49651121371026,334,0.1496045060220882,309,8,20,4,14,4-14,0.3996538081892948,0.5371645789832893,0.3232589355259645,0.3996538081892948,0.5371645789832893,0.3232589355259645,0.8893513113251331,0.8071652831735566,99.98347714812836,104.32284305475874,99.98347714812836,104.32284305475874,96.09088506041458,114.0040554100944,112.99891250435512,125.2963034670296,0.2336192599862607,1,0.0016863030704674,1233.0,1378.0,1253.5999999999997,0.98356732610083,1.0992342054881945,0,0.2222222222222222,-15.306917236178345,300,161,67.25549217431623
Southeast Missouri St.,OVC,12-19,95.35222656771752,275,111.06381405959718,316,0.1475354141344665,310,12,19,7,13,7-13,0.3196919684155503,0.4226607690550101,0.2630591280638477,0.3196919684155503,0.4226607690550101,0.2630591280638477,0.8982922349824374,0.7998078584182767,100.45317880768654,107.14455692242711,100.45317880768654,107.14455692242711,93.58271508137616,109.67077851053972,90.1650107393719,109.1600830274391,0.0998851680100214,3,0.0175896249452698,1549.0,1652.0,1551.5750000000005,0.9983403960491756,1.0647245540821422,0,0.35,-14.535724830355106,290,130,74.88522584716553
Florida Gulf Coast,ASun,10-21,93.39649949675044,304,108.99532614728253,291,0.1447744694420567,311,10,21,6,10,6-10,0.3847012361521063,0.519597057914362,0.2582364032499916,0.3847012361521063,0.519597057914362,0.2582364032499916,0.8697267359503514,0.7835706227430644,99.08506773511743,104.03735547680886,99.08506773511743,104.03735547680886,94.7381392581901,113.1209994475389,124.25466481083456,138.12191787828266,0.2285105133521685,3,0.0186807418405098,1141.0,1236.0,1165.05,0.979357109136947,1.0608986738766577,0,0.375,-15.284929059871114,299,128,67.89278529658041
North Carolina A&T,MEAC,15-16,94.81213860200047,287,111.14722833855834,317,0.1384743197787347,312,15,16,9,7,9-7,0.317961264123599,0.485326632492243,0.1773860033308955,0.317961264123599,0.485326632492243,0.1773860033308955,0.8570762336508833,0.7174443359726693,98.6457578155892,104.61369122430276,98.6457578155892,104.61369122430276,92.6422884796726,110.11583575903524,87.09474717278859,104.0150134696078,0.1148942730977183,5,0.0471586272286734,1084.0,1105.0,1107.825,0.9784938956965225,0.9974499582515288,0,0.5625,-10.317503389053003,211,64,67.95110649469581
Saint Francis,NEC,6-23,95.60094139317306,270,112.30363582444056,324,0.1356650889368512,313,6,23,4,14,4-14,0.3692797582473311,0.4488003666443985,0.3206838308935679,0.3692797582473311,0.4488003666443985,0.3206838308935679,0.9054637931524866,0.8555222710126477,99.71435465054456,104.4792104912553,99.71435465054456,104.4792104912553,95.17654248842236,111.52226510244935,103.71772377259512,142.62362392468071,0.0250096536860825,1,-0.0820176969966583,1137.0,1246.0,1161.925,0.9785485293801236,1.072358370807066,0,0.2222222222222222,0.0,52,323,61.6749884598127
Charleston Southern,BSth,9-20,98.26446972090052,231,115.67152158096258,338,0.1328999916675262,314,10,20,4,11,4-11,0.351043442580732,0.3401450331665212,0.3612152913673287,0.3393419944947076,0.3174686976220864,0.3612152913673287,0.904155360713247,0.8853731623665312,100.83674238523426,105.36674366292908,97.10204822281818,101.4642716754132,97.49814441481112,115.4313542896374,89.56748701409701,105.61055164772456,0.1306972511170198,2,-0.0201196171142076,1078.0,1216.0,1067.7125,1.0096350843508906,1.138883360455179,0,0.2666666666666666,-15.801403529274335,305,207,68.59546586471365
Jackson St.,SWAC,14-20,92.53726842013992,311,108.94015727161012,288,0.1327737463955038,315,14,20,10,8,10-8,0.287970636198507,0.5348102235861127,0.1236788549117373,0.287970636198507,0.5348102235861127,0.1236788549117373,0.8958600816461338,0.7610165377080531,96.32907122083084,106.39864305583166,96.32907122083084,106.39864305583166,93.06463501960664,111.133884431513,92.82545752773846,112.51589718191858,0.0986516993166412,4,0.0057806337537735,1301.0,1290.0,1310.3,0.9929023887659316,0.9845073647256354,0,0.5555555555555556,-15.235820117996926,298,154,70.6934451848382
Dartmouth,Ivy,10-18,91.43330734161,321,107.69512927322631,265,0.132103457579971,316,10,18,3,11,3-11,0.3280941857461222,0.3285972788878982,0.3275910926043461,0.3280941857461222,0.3285972788878982,0.3275910926043461,0.9231562628483194,0.9160049956612611,98.87161522688366,106.00199284609842,98.87161522688366,106.00199284609842,90.15807682227384,107.26667670393644,0.0,0.0,0.0,0,0.0431204803429068,844.0,957.0,906.375,0.9311819059440076,1.055854364915184,0,0.2142857142857142,-14.599124193308745,293,69,65.0358363412738
South Carolina St.,MEAC,13-20,95.3270211837629,278,112.3115942861169,325,0.1317488446319669,317,13,20,7,9,7-9,0.2776774098368396,0.375699289655137,0.1854716222658581,0.2776774098368396,0.375699289655137,0.1854716222658581,0.9155973528462504,0.8562187062069564,96.5703151816375,106.09301490348022,96.5703151816375,106.09301490348022,94.006109374264,113.28312840012296,85.84635964741396,101.80393795619844,0.1233988352568763,1,-0.0039115582727294,1124.0,1177.0,1139.0125,0.986819723225162,1.0333512582170958,0,0.4375,-16.078510838365627,307,169,70.39218528053227
Jacksonville St.,OVC,7-22,96.98221840436965,251,114.610720080229,335,0.1277882626348503,318,7,22,5,15,5-15,0.2517081408434476,0.2220316558643451,0.2650625590840436,0.2517081408434476,0.2220316558643451,0.2650625590840436,0.9488391932542748,0.941545853761752,98.36407430506412,108.12869142676472,98.36407430506412,108.12869142676472,95.82136003852466,112.92540895055396,0.0,0.0,0.0,0,-0.1405804622682458,1390.0,1496.0,1362.6875,1.0200431133330277,1.0978305737742513,0,0.25,-19.61790789464458,336,341,67.99934702434531
Alabama A&M,SWAC,14-15,87.9516744014868,332,103.97586040143592,194,0.12733066036071,319,14,15,11,7,11-7,0.2185768912722876,0.4014946933569723,0.1242934821649108,0.2185768912722876,0.4014946933569723,0.1242934821649108,0.92358450281679,0.8141544985461447,94.58714982183474,107.31092797627193,94.58714982183474,107.31092797627193,89.49879356545455,104.30042055483898,76.70671486153704,98.44266767640572,0.0537034709608017,3,-0.0195807337376154,1221.0,1166.0,1266.75,0.9638839550029604,0.9204657588316558,0,0.6111111111111112,-11.91271706873582,246,206,68.10333180831502
Eastern Illinois,OVC,7-22,95.68847420331142,269,113.35608214515184,329,0.1247152568815256,320,7,22,6,14,6-14,0.2911366613526446,0.3483845073945846,0.2653751306337716,0.2911366613526446,0.3483845073945846,0.2653751306337716,0.9405686034703014,0.915010423863116,99.05132802212924,107.42572402389604,99.05132802212924,107.42572402389604,97.470022489593,115.25507408445873,0.0,0.0,0.0,0,-0.0761560312942793,1322.0,1426.0,1279.1375,1.0335089073692234,1.1148136928203574,0,0.3,-19.192852832164455,331,313,61.67579940289812
Cal St. Bakersfield,ind,8-21,95.3282493014417,277,113.23958741254982,327,0.1213118356973285,321,8,21,0,0,0-0,0.3720477832322192,0.3720477832322192,0.0,0.3720477832322192,0.3720477832322192,0.0,0.9029938773200882,0.9029938773200882,100.05589699781312,105.72512831856132,100.05589699781312,105.72512831856132,0.0,0.0,100.50546154444665,116.43841692528537,0.1554827703681399,1,0.013289735547851,0.0,0.0,0.0,0.0,0.0,0,0.0,-16.737790070248053,315,142,65.53006547212247
Southern,SWAC,11-19,88.99774208405552,328,105.81329540391586,232,0.1202304648321234,322,12,18,9,9,9-9,0.2787493891024368,0.5434520944288264,0.1250963826643902,0.2787493891024368,0.5434520944288264,0.1250963826643902,0.9104779254061094,0.7891465664231305,96.36753909669616,106.66402115299408,96.36753909669616,106.66402115299408,90.18289398465404,106.70034284620762,74.17950776378814,101.29119987764848,0.0270569040592301,2,-0.056542199265977,1177.0,1146.0,1209.925,0.9727875694774468,0.9471661466619832,0,0.5,-15.080543314054207,297,283,63.53988295561808
Louisiana Tech,WAC,6-24,92.58472550594936,310,110.32916485534702,308,0.1174857923394273,323,6,24,3,13,3-13,0.4115539045103218,0.345955788979211,0.4745789953674565,0.4115539045103218,0.345955788979211,0.4745789953674565,0.8835311712458204,0.8860201342162971,100.56201133243066,104.6821708095185,100.56201133243066,104.6821708095185,93.3938984147912,109.24737729660134,71.85929705126145,93.608402638301,0.0456199543945524,1,-0.0509186719170969,1017.0,1196.0,1078.2625,0.9431840576853966,1.1091918711816464,0,0.1875,-18.829088278212996,329,271,63.84049064826112
UC Davis,BW,7-22,97.0865930608588,250,116.02642715935198,340,0.1141060496553516,324,9,22,2,14,2-14,0.4328123227659026,0.4312660384557443,0.4340686787679066,0.4048889471035863,0.3737638999949784,0.4340686787679066,0.8607485256367621,0.826734769656643,101.02178367851256,103.4467312212359,94.5042492476408,96.77274856180132,94.92591359180584,116.92069668614356,89.67273643216075,105.05845082087968,0.139310804424601,2,0.0164894013514925,969.0,1189.0,1030.7624999999998,0.9400807654527596,1.153514994967318,0,0.125,-16.080552175586295,308,132,62.88288914853551
Maine,AE,7-23,90.41286152389652,325,108.1867048492406,275,0.1126526363334513,325,7,23,3,13,3-13,0.3788933880325908,0.4190869056923899,0.3591929240943518,0.3788933880325908,0.4190869056923899,0.3591929240943518,0.8926902123532119,0.843761888592345,99.90495941995538,104.465073969287,99.90495941995538,104.465073969287,91.5161943734992,109.90192085586212,85.3814230943514,116.69417386329783,0.0267808359341122,2,-0.0236345781377258,1016.0,1174.0,1088.5,0.9333945796968304,1.078548461185117,0,0.1875,-18.29017766093684,324,218,67.55325276055301
Bethune Cookman,MEAC,11-21,91.88548569171402,319,110.4358289672926,310,0.107671185518724,326,12,20,5,11,5-11,0.2402510714233995,0.2946285073130571,0.1960536144513594,0.2402510714233995,0.2946285073130571,0.1960536144513594,0.9304618469432808,0.8896687070266431,95.39762854628492,106.18593814855488,95.39762854628492,106.18593814855488,90.09534225949032,107.42699937978772,69.62959217590966,87.52441021699082,0.0672090702727419,1,-0.0699844870575249,940.0,971.0,987.375,0.9520192429421444,0.983415622230662,0,0.3125,-17.774731974218376,321,310,57.967495427038585
Winston Salem St.,ind,12-18,88.82280235556826,331,106.85477577533798,251,0.1066416461723573,327,12,18,0,0,0-0,0.2795033525152179,0.2795033525152179,0.0,0.2795033525152179,0.2795033525152179,0.0,0.906911015729092,0.906911015729092,95.71399479432635,105.24876621540656,95.71399479432635,105.24876621540656,0.0,0.0,78.13250013064929,96.8369145040342,0.0781210128403286,2,0.008898684453209,0.0,0.0,0.0,0.0,0.0,0,0.0,-14.066932883904348,280,148,65.94453453772027
Longwood,ind,9-22,96.05929222158188,264,115.86459643180476,339,0.1037950351011249,328,9,22,0,0,0-0,0.3584338313549819,0.3584338313549819,0.0,0.3584338313549819,0.3584338313549819,0.0,0.8822855922165104,0.8822855922165104,98.79248203610908,103.57565553828373,98.79248203610908,103.57565553828373,0.0,0.0,84.56639099092658,108.26648795106615,0.0551392564389858,3,-0.0207831275473385,0.0,0.0,0.0,0.0,0.0,0,0.0,-16.75988677929247,316,213,67.50513823893586
The Citadel,SC,6-24,94.08716703631788,295,114.77336614921438,336,0.0923322743010136,329,6,24,1,19,1-19,0.4439172499369655,0.3247447973371364,0.4914978000764086,0.4439172499369655,0.3247447973371364,0.4914978000764086,0.8463093470734095,0.8383721410949229,103.51436233102278,102.37981440841337,103.51436233102278,102.37981440841337,94.1513041467868,113.3147029394318,129.4824444572744,140.12416949077368,0.2873453916711362,4,-0.0502199144365313,1221.0,1492.0,1285.075,0.9501390969398672,1.1610217302492072,0,0.05,-17.58108350798046,320,269,62.54667887419211
Arkansas Pine Bluff,SWAC,11-18,87.38474876684359,333,107.2635741905099,259,0.0865002343570763,330,13,18,8,10,8-10,0.2544814743411645,0.531092733452933,0.1289293106936531,0.2380633147062507,0.4345304182796724,0.1289293106936531,0.9219021079046712,0.8158938578227416,94.93867493088752,106.90999508118772,88.81359912889477,100.01257604369174,88.06716841763645,110.83256364404944,82.81877291388628,87.34349798573592,0.3516648652298005,2,0.0349870812647467,1075.0,1126.0,1144.3874999999998,0.9393671287042196,0.9839324529497222,0,0.4444444444444444,-14.559845801483212,291,95,62.97906024101273
Prairie View A&M,SWAC,7-22,90.18691655300027,326,112.02989991310912,323,0.0762702591102563,331,8,22,6,12,6-12,0.3191233341064031,0.6284372175760873,0.1300981830971517,0.3084858896361896,0.5760674494447466,0.1300981830971517,0.8723135795981303,0.7110783786896451,97.0409567201059,105.73123935340242,93.80625816276904,102.206864708289,89.37161650208004,112.33456989564522,89.6241300594182,109.91179737428372,0.0873350861589423,4,-0.0517334712338578,1224.0,1287.0,1289.4875,0.9492143196424936,0.9980709390358572,0,0.3333333333333333,-16.900329622695445,317,273,69.65748436021732
Sacramento St.,BSky,4-24,90.45055224048922,324,112.39075520308695,326,0.0760300264045131,332,4,24,2,14,2-14,0.4189646013857438,0.4686390546746621,0.3817087614190551,0.4189646013857438,0.4686390546746621,0.3817087614190551,0.8437147091718318,0.7441110925035713,103.13310010078308,104.30632191915008,103.13310010078308,104.30632191915008,89.19955047973528,110.76205543621616,88.53001087080588,100.79512148211252,0.1836058245536993,4,-0.0624436249937798,1010.0,1220.0,1109.9,0.909991891161366,1.0991981259572936,0,0.125,-18.15058877508439,323,293,69.02879144156968
Loyola Marymount,WCC,5-26,88.83367989892982,330,111.24269680832194,318,0.0699858459908423,333,5,26,2,12,2-12,0.4906217626259681,0.4702462174174732,0.5296850531548521,0.4906217626259681,0.4702462174174732,0.5296850531548521,0.834224939106796,0.8457245924861124,101.15605636194924,101.05357022002758,101.15605636194924,101.05357022002758,88.41737822370459,110.63263115837994,108.2176038072854,130.9175215891587,0.1006638719718858,6,0.0504211623946202,830.0,1079.0,968.05,0.857393729662724,1.1146118485615413,0,0.1428571428571428,-18.811040220466836,328,57,69.04875937836528
Texas Southern,SWAC,7-25,87.23570089085746,334,110.37538256015485,309,0.062641087828965,334,7,25,6,12,6-12,0.3380519310877607,0.6236790153674084,0.1316603125620296,0.3380519310877607,0.6236790153674084,0.1316603125620296,0.876484630607337,0.7284068432866942,97.4948433377672,105.2105601403694,97.4948433377672,105.2105601403694,87.26544458718158,111.36396141280652,89.17488430905165,100.99203076639265,0.1929296802744594,4,-0.0123800366649691,1200.0,1288.0,1298.4125,0.9242055202025552,0.9919805916840758,0,0.3333333333333333,-19.61009595903155,335,189,67.77560930900756
North Florida,ASun,3-26,85.41087574883333,338,108.50409561028532,282,0.0599672306084423,335,3,26,1,15,1-15,0.3656018626789264,0.4796577001560927,0.2729314947287285,0.3656018626789264,0.4796577001560927,0.2729314947287285,0.8714033053246776,0.7806877193154189,99.38697227549468,104.16836830803167,99.38697227549468,104.16836830803167,86.34704107758597,110.631893495149,84.96195902890781,104.33255719754143,0.0861270327665636,4,-0.0907371884024042,993.0,1175.0,1112.175,0.8928451008159688,1.0564884123451794,0,0.0625,-20.82061447668093,338,330,65.4235520954993
Grambling St.,SWAC,7-19,90.84996409048657,322,115.5281371008288,337,0.059328499809212,336,9,17,7,11,7-11,0.2395360157189561,0.5284473145807563,0.1320408502587857,0.2395360157189561,0.5284473145807563,0.1320408502587857,0.92233312592516,0.7669768110369395,94.47069383520711,106.33855811152785,94.47069383520711,106.33855811152785,88.52254952433717,113.67287478135415,82.48608614788037,121.10840145453462,0.0119305744597899,1,-0.0674119889870205,1200.0,1307.0,1288.625,0.9312251430788632,1.0142593850033952,0,0.3888888888888889,-16.065472546115373,306,304,68.58538609116499
Alcorn St.,SWAC,7-24,92.18402827251764,314,117.50192623098457,341,0.0578298848992106,337,8,23,6,12,6-12,0.2559450232847172,0.4272661231963722,0.1322131177929664,0.2559450232847172,0.4272661231963722,0.1322131177929664,0.9208614522250238,0.839676017872802,95.69402933657976,106.49761897675675,95.69402933657976,106.49761897675675,93.01602431032272,116.31359639312296,87.96026059650447,110.55965950886164,0.0672508434384432,2,-0.0696610267414693,1255.0,1321.0,1284.6875000000002,0.9768912673315492,1.0282656288007783,0,0.3333333333333333,-20.458610104182373,337,309,69.19113065734456
North Carolina Central,ind,3-25,83.62618817567929,340,106.83751983937526,250,0.0564149054823561,338,7,23,0,0,0-0,0.5385494390780309,0.5385494390780309,0.0,0.5026461431394955,0.5026461431394955,0.0,0.7658063632553953,0.7658063632553953,104.97673045158616,100.50109690964622,97.47839256218715,93.32244713038575,0.0,0.0,76.49338935613898,104.22439307820846,0.0277215650618836,7,-0.0305759942864276,0.0,0.0,0.0,0.0,0.0,0,0.0,-15.774794880448582,304,234,69.92292920207264
Howard,MEAC,6-26,84.91906601493605,339,108.72709100564332,283,0.0550891892705657,339,6,26,3,13,3-13,0.3366108849163706,0.4742031343888083,0.2177723909098472,0.3366108849163706,0.4742031343888083,0.2177723909098472,0.9099574243825852,0.850869690623968,98.05753217095308,105.44835671087668,98.05753217095308,105.44835671087668,82.42356460132409,109.15619631120218,80.46085861743026,130.76803721374986,0.0037396246963221,1,0.0148412861974311,871.0,1033.0,1022.2375,0.8520524829112609,1.0105283752552612,0,0.1875,-21.61879216127895,339,136,63.920976286961434
